run,discarded,section,pattern,n,nops,param_set,label,segment_size,shortcuts_per_junction,max_skip_level,level_probability,local_interval,sub_interval,t_j,soft_pct,hard_pct,flagged_ratio_limit,min_seg_len_pct,max_suboptimal_segments,min_suboptimal_events_before_global,emergency_hard_segment_ratio,stop_crash_local_sub,block_size,jli_avg_us,jli_min_us,jli_max_us,jli_p50_us,jli_p95_us,jli_p99_us,jli_stddev_us,jli_jitter_us,jli_ci_lo_us,jli_ci_hi_us,sl_avg_us,sl_min_us,sl_max_us,sl_p50_us,sl_p95_us,sl_p99_us,sl_stddev_us,sl_jitter_us,sl_ci_lo_us,sl_ci_hi_us,ratio,win_rate,jli_mem_bytes,sl_mem_bytes,jli_steps_avg,jli_steps_p99,jli_dissolve_rate,jli_rebuild_rate,jli_local_scan,jli_sub_scan,jli_local_rebuild,jli_sub_rebuild,jli_global_rebuild,jli_rebuild_node_touches,jli_effective_cost,jli_efficiency,mem_ratio,repetition,seed,base_seed,repetitions_count,eval_id
5,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1200,1400,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.73588,0.52884,0.90655,0.74483,0.86294,0.89906,0.07995,0.15424,0.70603,0.76573,0.58822,0.45313,0.75025,0.58540,0.70885,0.74235,0.06079,0.15695,0.56552,0.61092,1.272344,0.033333,3715144,4692280,17.29,32.23,0.000000,0.000026,2081,2070,74,1406,90,8286107,2.733909e+06,3.657767e-07,0.791757,0,47,47,30,1
5,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1300,2000,0.139407,0.268887,0.560038,0.304008,0.153014,0.546747,4,0.969262,0.056850,24,0.31173,0.27155,0.38978,0.30080,0.38186,0.38819,0.04123,0.08739,0.28224,0.34122,0.23310,0.20227,0.32033,0.22500,0.29202,0.31467,0.03610,0.08967,0.20728,0.25893,1.336932,0.000000,3731304,4693312,22.61,34.70,0.000000,0.000029,703,480,113,466,0,4626949,1.163145e+06,8.597381e-07,0.795026,0,47,47,10,1
6,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1200,1400,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.54199,0.51004,0.61528,0.54000,0.58494,0.61240,0.02249,0.07240,0.53359,0.55038,0.45235,0.42034,0.48846,0.45038,0.48220,0.48668,0.01678,0.03630,0.44609,0.45862,1.198986,0.000000,3713088,5877088,17.19,33.03,0.000000,0.000026,2080,2070,72,1390,90,8056524,2.012453e+06,4.969061e-07,0.631790,0,48,48,30,1
6,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1200,1400,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.73926,0.56739,0.84880,0.73940,0.81675,0.84002,0.06502,0.10062,0.71498,0.76353,0.57531,0.42253,0.68822,0.56885,0.64787,0.67971,0.04820,0.11086,0.55731,0.59330,1.299798,0.000000,3713088,4702952,17.19,33.03,0.000000,0.000026,2080,2070,72,1390,90,8056524,2.744933e+06,3.643076e-07,0.789523,0,48,48,30,1
7,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1200,1400,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.53332,0.49180,0.58305,0.53289,0.55805,0.57598,0.02205,0.04309,0.52509,0.54155,0.44589,0.41411,0.49782,0.44206,0.48040,0.49328,0.01915,0.05121,0.43874,0.45303,1.205447,0.000000,3719488,5876048,17.66,33.17,0.000000,0.000026,2082,2070,96,1400,90,8557968,1.983677e+06,5.041144e-07,0.632991,0,49,49,30,1
7,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1200,1400,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.73345,0.49590,0.82270,0.74292,0.80280,0.81719,0.06439,0.07427,0.70941,0.75749,0.57701,0.42463,0.65978,0.57656,0.64154,0.65585,0.04358,0.07929,0.56074,0.59328,1.288531,0.000000,3719488,4701704,17.66,33.17,0.000000,0.000026,2082,2070,96,1400,90,8557968,2.728054e+06,3.665616e-07,0.791094,0,49,49,30,1
8,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1200,1400,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.53470,0.49361,0.58429,0.53197,0.57274,0.58162,0.02050,0.04965,0.52705,0.54236,0.44314,0.41426,0.48356,0.44320,0.47905,0.48276,0.01656,0.03956,0.43696,0.44932,1.200302,0.000000,3721352,5879184,17.65,33.27,0.000000,0.000026,2084,2070,82,1384,90,8306661,1.989816e+06,5.025590e-07,0.632971,0,50,50,30,1
8,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1200,1400,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.74056,0.50639,0.85809,0.75400,0.79420,0.84149,0.06786,0.08750,0.71522,0.76589,0.57801,0.42375,0.66445,0.57765,0.64189,0.66343,0.03969,0.08578,0.56319,0.59283,1.305283,0.033333,3721352,4704392,17.65,33.27,0.000000,0.000026,2084,2070,82,1384,90,8306661,2.755877e+06,3.628609e-07,0.791038,0,50,50,30,1
9,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1200,1400,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.53165,0.47951,0.58873,0.53236,0.55851,0.58116,0.02090,0.04880,0.52384,0.53945,0.44165,0.42005,0.45899,0.44020,0.45517,0.45790,0.01021,0.01770,0.43784,0.44546,1.209340,0.000000,3732440,5872648,17.41,32.87,0.000000,0.000026,2084,2070,86,1403,90,8378000,1.984340e+06,5.039460e-07,0.635563,0,51,51,30,1
9,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1200,1400,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.72107,0.51712,0.77113,0.74197,0.76886,0.77089,0.05600,0.02892,0.70016,0.74198,0.56169,0.41226,0.60483,0.56952,0.60124,0.60400,0.03901,0.03448,0.54712,0.57625,1.302803,0.000000,3732440,4697632,17.41,32.87,0.000000,0.000026,2084,2070,86,1403,90,8378000,2.691348e+06,3.715610e-07,0.794536,0,51,51,30,1
1,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,0.86471,0.74494,1.13522,0.82955,1.10000,1.12588,0.10451,0.29633,0.82569,0.90373,0.76962,0.65820,0.98151,0.76379,0.92280,0.97006,0.08175,0.20627,0.73909,0.80014,1.086092,0.033333,3795352,6014368,19.64,33.40,0.000000,0.000031,1914,1650,243,1584,6,14557672,3.281875e+06,3.047039e-07,0.631048,0,43,43,30,1
1,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.06171,0.94441,1.46406,1.06337,1.18514,1.38650,0.10209,0.32313,1.02360,1.09983,0.87320,0.77529,0.98814,0.86506,0.98164,0.98696,0.06236,0.12189,0.84992,0.89649,1.229241,0.000000,3795352,4813984,19.64,33.40,0.000000,0.000031,1914,1650,243,1584,6,14557672,4.029569e+06,2.481655e-07,0.788401,0,43,43,30,1
1,False,INSERT,random,50000,2000000,0,256-32-5-0.50,256,32,5,0.500000,900,1600,0.143873,0.275017,0.468214,0.252574,0.145391,0.663793,2,0.840693,0.053623,12,0.44057,0.39712,0.52733,0.43136,0.51760,0.52538,0.04367,0.09402,0.40933,0.47181,0.37769,0.33420,0.41714,0.38666,0.41397,0.41651,0.02979,0.02985,0.35638,0.39900,1.115604,0.000000,3818160,4793136,17.25,28.50,0.000000,0.000039,1050,620,182,600,2,6789505,1.682162e+06,5.944730e-07,0.796589,0,43,43,10,1
10,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,0.84850,0.78445,0.92643,0.84210,0.89788,0.91846,0.03509,0.07637,0.83540,0.86160,0.76842,0.71808,0.81512,0.77117,0.81027,0.81444,0.02598,0.04328,0.75872,0.77811,1.091980,0.000000,3793648,6002512,19.78,34.00,0.000000,0.000030,1914,1650,189,1584,6,14314679,3.218912e+06,3.106640e-07,0.632010,0,52,52,30,1
10,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.11478,0.81771,1.19665,1.12076,1.17407,1.19051,0.06790,0.06974,1.08942,1.14013,0.92737,0.78287,0.98779,0.93816,0.97255,0.98463,0.04030,0.04647,0.91232,0.94241,1.194634,0.000000,3793648,4802208,19.78,34.00,0.000000,0.000030,1914,1650,189,1584,6,14314679,4.229065e+06,2.364589e-07,0.789980,0,52,52,30,1
2,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,0.85730,0.81655,0.91737,0.85258,0.89684,0.91170,0.02368,0.05911,0.84846,0.86614,0.77749,0.73949,0.81771,0.78173,0.81166,0.81609,0.02307,0.03436,0.76888,0.78611,1.090633,0.000000,3798168,6006696,19.91,33.73,0.000000,0.000030,1914,1650,206,1584,6,14527091,3.256164e+06,3.071098e-07,0.632322,0,44,44,30,1
2,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.08122,0.69007,1.23534,1.09900,1.22858,1.23355,0.12039,0.13455,1.03627,1.12617,0.90186,0.56955,1.10612,0.92106,1.05740,1.09755,0.11347,0.17649,0.85950,0.94423,1.193185,0.000000,3798168,4806336,19.91,33.73,0.000000,0.000030,1914,1650,206,1584,6,14527091,4.106647e+06,2.435076e-07,0.790242,0,44,44,30,1
2,False,INSERT,random,50000,2000000,0,256-32-5-0.50,256,32,5,0.500000,900,1600,0.143873,0.275017,0.468214,0.252574,0.145391,0.663793,2,0.840693,0.053623,12,0.49601,0.41572,0.64063,0.47215,0.61444,0.63539,0.06941,0.16324,0.44635,0.54566,0.42047,0.34753,0.56296,0.39139,0.55083,0.56054,0.07581,0.16915,0.36625,0.47470,1.206354,0.100000,3820632,4803512,17.22,28.60,0.000000,0.000038,1050,620,167,600,2,6758198,1.895055e+06,5.276891e-07,0.795383,0,44,44,10,1
3,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,0.87783,0.79009,1.14994,0.86036,1.12799,1.14655,0.09243,0.28619,0.84332,0.91234,0.80179,0.67027,1.03483,0.78140,0.98848,1.02149,0.07988,0.24008,0.77197,0.83162,1.101046,0.033333,3796392,6003464,19.69,33.73,0.000000,0.000030,1913,1650,231,1573,7,14221206,3.332582e+06,3.000676e-07,0.632367,0,45,45,30,1
3,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.10405,0.85845,1.19648,1.09923,1.17892,1.19149,0.06088,0.09226,1.08132,1.12677,0.91013,0.65372,0.97281,0.91627,0.95729,0.96872,0.05223,0.05245,0.89063,0.92964,1.199671,0.000000,3796392,4803080,19.69,33.73,0.000000,0.000030,1913,1650,231,1573,7,14221206,4.191388e+06,2.385845e-07,0.790408,0,45,45,30,1
3,False,INSERT,random,50000,2000000,0,256-32-5-0.50,256,32,5,0.500000,900,1600,0.143873,0.275017,0.468214,0.252574,0.145391,0.663793,2,0.840693,0.053623,12,0.44421,0.38922,0.49019,0.44737,0.48491,0.48913,0.03146,0.04177,0.42171,0.46671,0.35937,0.32262,0.40730,0.35764,0.40439,0.40672,0.02953,0.04908,0.33825,0.38050,1.250880,0.000000,3814376,4798168,17.21,29.00,0.000000,0.000040,1050,620,202,590,3,6606834,1.694376e+06,5.901878e-07,0.794965,0,45,45,10,1
4,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,0.81962,0.77827,0.87327,0.81574,0.85945,0.87025,0.02458,0.05451,0.81044,0.82879,0.74296,0.69254,0.78769,0.74196,0.77721,0.78501,0.02325,0.04305,0.73428,0.75164,1.099429,0.000000,3790192,5995856,19.97,34.07,0.000000,0.000031,1913,1650,259,1573,7,14453644,3.106502e+06,3.219055e-07,0.632135,0,46,46,30,1
4,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.16207,0.79643,1.53265,1.14705,1.27638,1.46127,0.11473,0.31422,1.11923,1.20491,0.96512,0.70017,1.08622,0.97066,1.07225,1.08539,0.07926,0.11473,0.93553,0.99471,1.181715,0.000000,3790192,4795504,19.97,34.07,0.000000,0.000031,1913,1650,259,1573,7,14453644,4.404466e+06,2.270423e-07,0.790364,0,46,46,30,1
4,False,INSERT,random,50000,2000000,0,256-32-5-0.50,256,32,5,0.500000,900,1600,0.143873,0.275017,0.468214,0.252574,0.145391,0.663793,2,0.840693,0.053623,12,0.44082,0.38940,0.51880,0.43646,0.50291,0.51562,0.03990,0.07916,0.41228,0.46936,0.36935,0.33418,0.41319,0.36999,0.41252,0.41306,0.02730,0.04307,0.34982,0.38888,1.179663,0.100000,3816744,4798848,17.83,30.10,0.000000,0.000039,1050,620,172,600,2,6560034,1.682484e+06,5.943592e-07,0.795346,0,46,46,10,1
5,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,0.85104,0.80366,1.22703,0.83338,0.88505,1.12984,0.07535,0.29646,0.82290,0.87917,0.76120,0.70896,0.83538,0.76216,0.81384,0.82966,0.03082,0.06750,0.74969,0.77271,1.093455,0.000000,3792352,5993648,20.20,34.37,0.000000,0.000030,1914,1650,231,1584,6,14554719,3.227433e+06,3.098438e-07,0.632729,0,47,47,30,1
5,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.07957,0.85602,1.19513,1.08930,1.17863,1.19142,0.06548,0.10212,1.05512,1.10401,0.91809,0.80420,1.07386,0.92515,0.99087,1.05771,0.05441,0.13257,0.89778,0.93840,1.177432,0.000000,3792352,4793328,20.20,34.37,0.000000,0.000030,1914,1650,231,1584,6,14554719,4.094100e+06,2.442539e-07,0.791173,0,47,47,30,1
5,False,INSERT,random,50000,2000000,0,256-32-5-0.50,256,32,5,0.500000,900,1600,0.143873,0.275017,0.468214,0.252574,0.145391,0.663793,2,0.840693,0.053623,12,0.47553,0.39017,0.62953,0.45602,0.58450,0.62052,0.06902,0.16450,0.42617,0.52490,0.39008,0.34873,0.49247,0.37276,0.46743,0.48747,0.04848,0.11470,0.35541,0.42476,1.223349,0.100000,3812864,4795096,17.06,28.50,0.000000,0.000039,1050,620,161,610,1,6770732,1.813149e+06,5.515267e-07,0.795159,0,47,47,10,1
6,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,0.82771,0.78732,0.96358,0.81966,0.86601,0.93693,0.03201,0.11727,0.81576,0.83966,0.75962,0.70188,0.96374,0.74927,0.81130,0.92052,0.04465,0.17124,0.74295,0.77630,1.093938,0.033333,3791928,6007816,19.74,33.73,0.000000,0.000030,1914,1650,215,1584,6,14360438,3.138628e+06,3.186106e-07,0.631166,0,48,48,30,1
6,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.08769,0.83048,1.19836,1.09467,1.15535,1.18809,0.06069,0.09342,1.06504,1.11035,0.90915,0.70653,0.98866,0.91910,0.96540,0.98221,0.05506,0.06311,0.88859,0.92970,1.191021,0.000000,3791928,4807496,19.74,33.73,0.000000,0.000030,1914,1650,215,1584,6,14360438,4.124457e+06,2.424562e-07,0.788753,0,48,48,30,1
7,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,0.85087,0.76468,1.02891,0.83142,0.93958,1.00302,0.05619,0.17160,0.82989,0.87185,0.77284,0.71942,0.91108,0.75501,0.85623,0.90039,0.04674,0.14538,0.75539,0.79030,1.101198,0.000000,3791264,6006232,19.90,33.47,0.000000,0.000031,1916,1650,256,1606,4,14653341,3.225877e+06,3.099932e-07,0.631222,0,49,49,30,1
7,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.07614,0.81129,1.15115,1.08550,1.13797,1.14753,0.06332,0.06202,1.05249,1.09978,0.90294,0.67296,0.96272,0.91192,0.95986,0.96204,0.05819,0.05012,0.88121,0.92466,1.190351,0.000000,3791264,4805936,19.90,33.47,0.000000,0.000031,1916,1650,256,1606,4,14653341,4.079914e+06,2.451032e-07,0.788871,0,49,49,30,1
8,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,0.85636,0.78112,0.92658,0.85683,0.90927,0.92370,0.03205,0.06687,0.84439,0.86832,0.77804,0.72334,0.83985,0.77503,0.83206,0.83952,0.03093,0.06449,0.76649,0.78959,1.105546,0.000000,3797096,6006336,19.76,33.80,0.000000,0.000031,1916,1650,259,1606,4,14652292,3.251673e+06,3.075340e-07,0.632182,0,50,50,30,1
8,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.09665,0.84180,1.21696,1.08626,1.19673,1.21203,0.06793,0.12577,1.07129,1.12201,0.91082,0.78769,0.99977,0.90629,0.98379,0.99749,0.04529,0.09120,0.89391,0.92773,1.198581,0.000000,3797096,4806144,19.76,33.80,0.000000,0.000031,1916,1650,259,1606,4,14652292,4.164088e+06,2.401486e-07,0.790050,0,50,50,30,1
9,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,0.82754,0.78995,0.88919,0.83022,0.86081,0.88196,0.02182,0.05173,0.81940,0.83569,0.74565,0.71169,0.79187,0.74349,0.77020,0.78600,0.01845,0.04251,0.73876,0.75254,1.116653,0.000000,3789888,5998648,19.76,33.83,0.000000,0.000030,1911,1650,246,1551,9,14324847,3.136288e+06,3.188483e-07,0.631790,0,51,51,30,1
9,False,INSERT,random,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,1400,1800,0.137683,0.323645,0.481751,0.279888,0.140860,0.539441,4,0.942945,0.065921,24,1.00045,0.76778,1.19156,1.04175,1.15302,1.18096,0.12224,0.13921,0.95480,1.04609,0.84649,0.69218,0.98108,0.88924,0.95067,0.97279,0.09338,0.08355,0.81163,0.88136,1.171505,0.000000,3789888,4798320,19.76,33.83,0.000000,0.000030,1911,1650,246,1551,9,14324847,3.791578e+06,2.637425e-07,0.789836,0,51,51,30,1
1,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.19179,0.17079,0.21377,0.19135,0.20845,0.21253,0.01057,0.02118,0.18785,0.19574,0.17187,0.15243,0.18564,0.17238,0.18501,0.18551,0.00857,0.01313,0.16867,0.17507,1.110013,0.100000,2441416,4014616,24.72,58.23,0.000000,0.000029,1650,1230,510,1230,0,3153180,4.682479e+05,2.135621e-06,0.608132,0,43,43,30,1
1,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.26155,0.17219,0.30154,0.27027,0.29041,0.29861,0.03544,0.02834,0.24832,0.27478,0.21239,0.15320,0.24456,0.21752,0.24061,0.24395,0.02269,0.02643,0.20392,0.22086,1.242508,0.033333,2441416,3214296,24.72,58.23,0.000000,0.000029,1650,1230,510,1230,0,3153180,6.385542e+05,1.566038e-06,0.759549,0,43,43,30,1
1,False,INSERT,sequential,50000,2000000,0,512-20-3-0.50,512,20,3,0.500000,1100,1200,0.333473,0.254385,0.374128,0.295578,0.249266,0.103974,6,0.968238,0.080881,16,0.09495,0.08918,0.10617,0.09295,0.10317,0.10557,0.00554,0.01262,0.09099,0.09891,0.08491,0.07802,0.09181,0.08533,0.09049,0.09155,0.00463,0.00621,0.08159,0.08822,1.089209,0.000000,2447600,3195256,22.89,55.60,0.000000,0.000021,420,410,0,410,0,938880,2.324055e+05,4.302825e-06,0.766011,0,43,43,10,1
10,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.18956,0.16342,0.21037,0.19297,0.20753,0.20958,0.01285,0.01661,0.18476,0.19436,0.16841,0.14854,0.18708,0.16860,0.18094,0.18577,0.00825,0.01717,0.16533,0.17149,1.144539,0.133333,2441416,4000856,24.60,58.10,0.000000,0.000029,1650,1230,510,1230,0,3153180,4.627926e+05,2.160795e-06,0.610223,0,52,52,30,1
10,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.27106,0.16804,0.31634,0.28346,0.30678,0.31357,0.04063,0.03011,0.25589,0.28623,0.21894,0.14946,0.24152,0.22413,0.24006,0.24124,0.02393,0.01711,0.21000,0.22787,1.264722,0.033333,2441416,3200536,24.60,58.10,0.000000,0.000029,1650,1230,510,1230,0,3153180,6.617598e+05,1.511122e-06,0.762815,0,52,52,30,1
2,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.18500,0.16397,0.20413,0.18430,0.20322,0.20409,0.01162,0.01979,0.18066,0.18933,0.16534,0.15683,0.17777,0.16472,0.17553,0.17744,0.00564,0.01272,0.16323,0.16744,1.118846,0.133333,2441424,4004288,24.67,58.20,0.000000,0.000029,1650,1230,510,1230,0,3153180,4.516515e+05,2.214096e-06,0.609702,0,44,44,30,1
2,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.24854,0.16893,0.31341,0.25269,0.30405,0.31289,0.03622,0.06021,0.23502,0.26206,0.20263,0.14783,0.23284,0.20423,0.22851,0.23281,0.01934,0.02858,0.19541,0.20985,1.237272,0.033333,2441424,3203968,24.67,58.20,0.000000,0.000029,1650,1230,510,1230,0,3153180,6.067936e+05,1.648007e-06,0.762000,0,44,44,30,1
2,False,INSERT,sequential,50000,2000000,0,512-20-3-0.50,512,20,3,0.500000,1100,1200,0.333473,0.254385,0.374128,0.295578,0.249266,0.103974,6,0.968238,0.080881,16,0.09504,0.09084,0.10434,0.09410,0.10113,0.10370,0.00395,0.00960,0.09222,0.09786,0.08735,0.08067,0.09106,0.08791,0.09085,0.09102,0.00322,0.00311,0.08505,0.08965,1.070368,0.000000,2447608,3205384,23.08,55.80,0.000000,0.000021,420,410,0,410,0,938880,2.326214e+05,4.298831e-06,0.763593,0,44,44,10,1
3,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.19004,0.16440,0.22622,0.18853,0.21197,0.22213,0.01497,0.03360,0.18445,0.19563,0.17497,0.16036,0.20447,0.17375,0.19401,0.20293,0.00987,0.02917,0.17129,0.17865,1.085037,0.133333,2441456,4001216,24.68,58.20,0.000000,0.000029,1650,1230,510,1230,0,3153180,4.639795e+05,2.155268e-06,0.610179,0,45,45,30,1
3,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.24334,0.15829,0.29454,0.25246,0.28064,0.29184,0.03403,0.03938,0.23063,0.25604,0.20200,0.14462,0.24025,0.20738,0.22262,0.23528,0.02240,0.02790,0.19364,0.21037,1.217427,0.000000,2441456,3200896,24.68,58.20,0.000000,0.000029,1650,1230,510,1230,0,3153180,5.940968e+05,1.683227e-06,0.762741,0,45,45,30,1
3,False,INSERT,sequential,50000,2000000,0,512-20-3-0.50,512,20,3,0.500000,1100,1200,0.333473,0.254385,0.374128,0.295578,0.249266,0.103974,6,0.968238,0.080881,16,0.13342,0.09093,0.27225,0.12035,0.21869,0.26153,0.05512,0.14119,0.09399,0.17284,0.10893,0.08864,0.13975,0.10831,0.13348,0.13849,0.01731,0.03018,0.09655,0.12131,1.111109,0.200000,2447616,3194496,22.91,55.60,0.000000,0.000021,420,410,0,410,0,938880,3.265533e+05,3.062287e-06,0.766198,0,45,45,10,1
4,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.18437,0.15913,0.20979,0.18417,0.19968,0.20749,0.01077,0.02332,0.18035,0.18839,0.16719,0.15704,0.17775,0.16690,0.17492,0.17707,0.00507,0.01017,0.16530,0.16908,1.103485,0.100000,2441448,3998856,24.62,58.17,0.000000,0.000029,1650,1230,510,1230,0,3153180,4.501379e+05,2.221541e-06,0.610537,0,46,46,30,1
4,False,INSERT,sequential,50000,2000000,0,512-16-4-0.50,512,16,4,0.500000,900,1200,0.140898,0.278489,0.363143,0.234808,0.138289,0.692591,6,0.930044,0.078168,12,0.24367,0.15525,0.29610,0.25268,0.28323,0.29307,0.03625,0.04039,0.23014,0.25721,0.20074,0.14463,0.23148,0.20521,0.22505,0.22996,0.02346,0.02475,0.19199,0.20950,1.231317,0.000000,2441448,3198536,24.62,58.17,0.000000,0.000029,1650,1230,510,1230,0,3153180,5.949099e+05,1.680927e-06,0.763302,0,46,46,30,1
4,False,INSERT,sequential,50000,2000000,0,512-20-3-0.50,512,20,3,0.500000,1100,1200,0.333473,0.254385,0.374128,0.295578,0.249266,0.103974,6,0.968238,0.080881,16,0.12900,0.09174,0.16286,0.13167,0.16202,0.16269,0.02901,0.03102,0.10825,0.14975,0.11511,0.08867,0.14517,0.11532,0.14273,0.14469,0.02134,0.02937,0.09985,0.13038,1.141769,0.200000,2447672,3197616,23.14,55.80,0.000000,0.000021,420,410,0,410,0,938880,3.157564e+05,3.166998e-06,0.765468,0,46,46,10,1
