run,discarded,section,pattern,n,nops,param_set,label,segment_size,shortcuts_per_junction,max_skip_level,level_probability,local_interval,sub_interval,t_j,soft_pct,hard_pct,flagged_ratio_limit,min_seg_len_pct,max_suboptimal_segments,min_suboptimal_events_before_global,emergency_hard_segment_ratio,stop_crash_local_sub,block_size,jli_avg_us,jli_min_us,jli_max_us,jli_p50_us,jli_p95_us,jli_p99_us,jli_stddev_us,jli_jitter_us,jli_ci_lo_us,jli_ci_hi_us,sl_avg_us,sl_min_us,sl_max_us,sl_p50_us,sl_p95_us,sl_p99_us,sl_stddev_us,sl_jitter_us,sl_ci_lo_us,sl_ci_hi_us,ratio,win_rate,jli_mem_bytes,sl_mem_bytes,jli_steps_avg,jli_steps_p99,jli_dissolve_rate,jli_rebuild_rate,jli_local_scan,jli_sub_scan,jli_local_rebuild,jli_sub_rebuild,jli_global_rebuild,jli_rebuild_node_touches,jli_effective_cost,jli_efficiency,mem_ratio,repetition,seed,base_seed,repetitions_count,eval_id
3,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.88535,0.79133,1.08053,0.88458,0.96882,1.05046,0.06512,0.16588,0.86103,0.90966,0.58829,0.45461,0.70644,0.57580,0.68514,0.70545,0.05270,0.12965,0.56862,0.60797,1.536263,0.000000,3592392,4703704,20.02,32.67,0.000000,0.000000,0,0,0,0,0,0,3.180518e+06,3.144142e-07,0.763737,0,45,45,30,1
3,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.139407,0.268887,0.560038,0.304008,0.153014,0.546747,4,0.969262,0.056850,24,0.54592,0.46856,0.64368,0.55023,0.61396,0.63773,0.04861,0.08750,0.51115,0.58069,0.38222,0.31594,0.45729,0.37414,0.45451,0.45673,0.05022,0.08259,0.34629,0.41814,1.470661,0.000000,3590024,4696400,20.15,32.90,0.000000,0.000000,0,0,0,0,0,0,1.959853e+06,5.102423e-07,0.764420,0,45,45,10,1
4,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.64045,0.59640,0.72059,0.64046,0.68101,0.70964,0.02572,0.06917,0.63085,0.65005,0.44283,0.40403,0.47721,0.44304,0.46338,0.47366,0.01466,0.03062,0.43736,0.44831,1.445608,0.000000,3591096,5870688,19.96,32.60,0.000000,0.000000,0,0,0,0,0,0,2.299917e+06,4.347982e-07,0.611699,0,46,46,30,1
4,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.87603,0.65169,0.99614,0.88110,0.95331,0.98592,0.06674,0.10482,0.85111,0.90095,0.58113,0.41260,0.66156,0.58138,0.64011,0.65541,0.04470,0.07403,0.56444,0.59782,1.515540,0.000000,3591096,4695536,19.96,32.60,0.000000,0.000000,0,0,0,0,0,0,3.145891e+06,3.178750e-07,0.764789,0,46,46,30,1
4,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.139407,0.268887,0.560038,0.304008,0.153014,0.546747,4,0.969262,0.056850,24,0.50063,0.39374,0.64437,0.48896,0.63986,0.64347,0.10038,0.15452,0.42883,0.57243,0.32844,0.27555,0.42231,0.31864,0.40668,0.41919,0.05107,0.10054,0.29191,0.36497,1.534487,0.000000,3589648,4695024,20.00,32.80,0.000000,0.000000,0,0,0,0,0,0,1.797083e+06,5.564574e-07,0.764564,0,46,46,10,1
5,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.62837,0.56470,0.69710,0.62948,0.66779,0.69027,0.02567,0.06079,0.61879,0.63796,0.44584,0.42067,0.49086,0.44199,0.46898,0.48477,0.01768,0.04277,0.43924,0.45244,1.424174,0.000000,3590144,5867104,19.82,32.47,0.000000,0.000000,0,0,0,0,0,0,2.255954e+06,4.432715e-07,0.611911,0,47,47,30,1
5,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.86647,0.63268,1.08486,0.87038,0.92738,1.04137,0.07089,0.17098,0.84001,0.89294,0.58518,0.41703,0.67297,0.58694,0.63336,0.66194,0.04034,0.07500,0.57011,0.60024,1.482921,0.000000,3590144,4692280,19.82,32.47,0.000000,0.000000,0,0,0,0,0,0,3.110762e+06,3.214646e-07,0.765117,0,47,47,30,1
5,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.139407,0.268887,0.560038,0.304008,0.153014,0.546747,4,0.969262,0.056850,24,0.41242,0.38440,0.45669,0.41088,0.44125,0.45360,0.01984,0.04273,0.39822,0.42661,0.27909,0.26268,0.32940,0.27254,0.31070,0.32566,0.01965,0.05312,0.26504,0.29315,1.507578,0.000000,3590448,4693312,19.90,32.70,0.000000,0.000000,0,0,0,0,0,0,1.480763e+06,6.753276e-07,0.765014,0,47,47,10,1
6,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.61617,0.57779,0.67122,0.61571,0.64810,0.66705,0.01932,0.05134,0.60896,0.62339,0.43078,0.40847,0.45742,0.42701,0.45155,0.45702,0.01351,0.03000,0.42574,0.43583,1.441915,0.000000,3588056,5877088,19.84,32.47,0.000000,0.000000,0,0,0,0,0,0,2.210858e+06,4.523131e-07,0.610516,0,48,48,30,1
6,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.85555,0.63557,0.93662,0.86940,0.91925,0.93356,0.06341,0.06416,0.83188,0.87923,0.57240,0.41743,0.60214,0.57475,0.59986,0.60185,0.03340,0.02710,0.55993,0.58487,1.512644,0.000000,3588056,4702952,19.84,32.47,0.000000,0.000000,0,0,0,0,0,0,3.069768e+06,3.257575e-07,0.762937,0,48,48,30,1
7,False,INSERT,hotspot,50000,2000000,0,256-32-4-0.50,256,32,4,0.500000,2500000,2600000,0.131035,0.290873,0.532200,0.352281,0.141905,0.340356,5,0.750369,0.037868,20,0.62283,0.58825,0.67463,0.62176,0.66454,0.67294,0.02191,0.05118,0.61465,0.63101,0.43563,0.41349,0.45899,0.43243,0.45374,0.45760,0.01158,0.02517,0.43130,0.43995,1.437828,0.000000,3588672,5876048,19.89,32.67,0.000000,0.000000,0,0,0,0,0,0,2.235148e+06,4.473978e-07,0.610729,0,49,49,30,1
