run,discarded,section,pattern,n,nops,param_set,label,segment_size,shortcuts_per_junction,max_skip_level,level_probability,local_interval,sub_interval,t_j,soft_pct,hard_pct,flagged_ratio_limit,min_seg_len_pct,max_suboptimal_segments,min_suboptimal_events_before_global,emergency_hard_segment_ratio,stop_crash_local_sub,block_size,jli_avg_us,jli_min_us,jli_max_us,jli_p50_us,jli_p95_us,jli_p99_us,jli_stddev_us,jli_jitter_us,jli_ci_lo_us,jli_ci_hi_us,sl_avg_us,sl_min_us,sl_max_us,sl_p50_us,sl_p95_us,sl_p99_us,sl_stddev_us,sl_jitter_us,sl_ci_lo_us,sl_ci_hi_us,ratio,win_rate,jli_mem_bytes,sl_mem_bytes,jli_steps_avg,jli_steps_p99,jli_dissolve_rate,jli_rebuild_rate,jli_local_scan,jli_sub_scan,jli_local_rebuild,jli_sub_rebuild,jli_global_rebuild,jli_rebuild_node_touches,jli_effective_cost,jli_efficiency,mem_ratio,repetition,seed,base_seed,repetitions_count,eval_id
1,False,BUILD,sorted,1000000,1000000,0,128-4-11-0.50,128,4,11,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,40921.27667,38066.90000,45368.90000,40944.85000,44300.00000,45145.31000,1792.28810,4200.46000,40252.10044,41590.45290,90039.47333,85050.90000,103686.70000,88491.10000,95630.51000,101496.33000,3713.77945,13005.23000,88652.88100,91426.06566,0.462700,1.000000,24900016,32010848,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.018940e+12,9.814116e-13,0.777862,0,43,43,30,1
10,False,BUILD,sorted,1000000,1000000,0,128-4-11-0.50,128,4,11,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,42945.37333,40182.50000,46140.80000,42865.10000,44955.15000,45902.79700,1384.10864,3037.69700,42428.59671,43462.14996,88561.52667,83483.40000,97483.00000,88546.95000,92200.12500,96097.06100,2730.49421,7550.11100,87542.05785,89580.99548,0.484095,1.000000,24899240,32003784,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.069307e+12,9.351850e-13,0.778009,0,52,52,30,1
2,False,BUILD,sorted,1000000,1000000,0,128-4-11-0.50,128,4,11,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,40748.91667,38776.80000,43787.10000,40639.15000,42610.76500,43456.96400,1223.80894,2817.81400,40291.99021,41205.84312,88477.29000,85000.40000,92161.00000,88715.10000,91450.78000,91960.98700,1996.44248,3245.88700,87731.88983,89222.69017,0.458086,1.000000,24899096,32000408,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.014611e+12,9.855992e-13,0.778087,0,44,44,30,1
3,False,BUILD,sorted,1000000,1000000,0,128-4-11-0.50,128,4,11,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,41180.38333,38211.80000,44274.30000,41347.05000,42881.78500,43955.12600,1222.38884,2608.07600,40723.98709,41636.77958,87058.69667,83445.40000,92992.20000,86562.50000,90319.13500,92260.29800,2330.78159,5697.79800,86188.46624,87928.92709,0.477655,1.000000,24898936,32003528,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.025348e+12,9.752789e-13,0.778006,0,45,45,30,1
4,False,BUILD,sorted,1000000,1000000,0,128-4-11-0.50,128,4,11,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,39839.50000,37814.90000,43230.10000,39727.35000,42259.27500,43002.91400,1351.72697,3275.56400,39334.81353,40344.18647,87388.22333,83699.00000,93491.80000,87362.90000,91115.36500,93108.04300,2034.50223,5745.14300,86628.61301,88147.83365,0.454739,1.000000,24899768,31986136,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,9.919943e+11,1.008070e-12,0.778455,0,46,46,30,1
5,False,BUILD,sorted,1000000,1000000,0,128-4-11-0.50,128,4,11,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,40543.06667,38396.00000,43500.60000,40623.60000,42787.39500,43296.23700,1333.47450,2672.63700,40045.19501,41040.93832,87063.87000,82191.20000,95768.90000,86889.80000,92077.67500,94932.36600,2604.36849,8042.56600,86091.49202,88036.24798,0.467530,1.000000,24899600,31992192,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.009506e+12,9.905834e-13,0.778302,0,47,47,30,1
6,False,BUILD,sorted,1000000,1000000,0,128-4-11-0.50,128,4,11,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,40911.03333,37459.90000,43479.30000,40731.90000,43256.76500,43444.29700,1374.43879,2712.39700,40397.86708,41424.19958,87916.06333,84105.60000,93082.80000,87910.95000,91551.80500,92708.64200,2538.43069,4797.69200,86968.30416,88863.82250,0.463331,1.000000,24898576,31992600,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.018626e+12,9.817141e-13,0.778260,0,48,48,30,1
7,False,BUILD,sorted,1000000,1000000,0,128-4-11-0.50,128,4,11,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,41394.56667,38154.50000,50379.90000,40784.65000,45335.77500,49190.69700,2450.01903,8406.04700,40479.81725,42309.31609,90194.34000,84331.40000,123536.60000,88051.95000,95546.50500,115553.50900,7099.51412,27501.55900,87543.63552,92845.04448,0.463188,1.000000,24899472,32003456,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.030703e+12,9.702117e-13,0.778024,0,49,49,30,1
8,False,BUILD,sorted,1000000,1000000,0,128-4-11-0.50,128,4,11,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,44217.65667,39016.90000,61656.70000,42284.25000,56328.18000,60168.27500,5281.78086,17884.02500,42245.62873,46189.68461,93649.38000,85310.20000,113133.00000,93077.80000,104262.13500,111082.14900,6236.51276,18004.34900,91320.88934,95977.87066,0.454289,1.000000,24898984,32012504,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.100975e+12,9.082861e-13,0.777789,0,50,50,30,1
9,False,BUILD,sorted,1000000,1000000,0,128-4-11-0.50,128,4,11,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,46135.30000,37782.50000,75526.20000,44329.65000,57096.66000,70444.35600,7508.82816,26114.70600,43331.77231,48938.82769,98845.91333,82823.10000,141232.40000,94068.05000,116639.49500,134397.07100,13181.46770,40329.02100,93924.42506,103767.40161,0.471251,1.000000,24898848,31997480,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.148716e+12,8.705373e-13,0.778150,0,51,51,30,1
1,False,BUILD,sorted,100000,100000,0,128-4-8-0.50,128,4,8,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,4963.59000,3704.30000,7388.60000,4631.10000,6986.53000,7360.81800,983.76281,2729.71800,4596.28817,5330.89183,10204.28000,7957.50000,13094.80000,10033.45000,12469.52000,12926.83200,1467.00340,2893.38200,9656.55344,10752.00656,0.461566,1.000000,2492232,3206120,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.237042e+10,8.083801e-11,0.777336,0,43,43,30,1
10,False,BUILD,sorted,100000,100000,0,128-4-8-0.50,128,4,8,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,4107.59667,3795.90000,4828.20000,4026.20000,4458.07000,4722.87200,237.15903,696.67200,4019.04997,4196.14336,8729.36333,7893.00000,9789.90000,8738.25000,9374.48000,9675.11800,405.95318,936.86800,8577.79494,8880.93172,0.460756,1.000000,2491880,3201528,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.023564e+10,9.769787e-11,0.778341,0,52,52,30,1
2,False,BUILD,sorted,100000,100000,0,128-4-8-0.50,128,4,8,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,4926.94667,3788.70000,7571.50000,4748.25000,6450.37500,7311.68900,880.62234,2563.43900,4598.15380,5255.73953,10265.58667,8521.80000,15838.80000,9586.75000,13216.09500,15240.67500,1561.16155,5653.92500,9682.70482,10848.46852,0.495293,1.000000,2492072,3203640,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.227831e+10,8.144446e-11,0.777888,0,44,44,30,1
3,False,BUILD,sorted,100000,100000,0,128-4-8-0.50,128,4,8,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,4425.69333,3747.60000,5450.00000,4462.60000,4970.47500,5318.83300,397.19334,856.23300,4277.39556,4573.99111,9591.19000,8737.50000,12053.30000,9451.00000,10604.63500,11669.16600,707.94812,2218.16600,9326.86751,9855.51249,0.472183,1.000000,2492152,3201896,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.102950e+10,9.066594e-11,0.778336,0,45,45,30,1
4,False,BUILD,sorted,100000,100000,0,128-4-8-0.50,128,4,8,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,4585.71667,3968.70000,7989.40000,4403.10000,5197.92000,7227.42500,713.11916,2824.32500,4319.46349,4851.96984,9565.64667,8509.00000,10767.90000,9506.05000,10606.86500,10762.73800,588.86167,1256.68800,9345.78680,9785.50654,0.463189,1.000000,2492024,3195504,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.142772e+10,8.750655e-11,0.779853,0,46,46,30,1
5,False,BUILD,sorted,100000,100000,0,128-4-8-0.50,128,4,8,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,4291.21000,3721.70000,5517.60000,4232.65000,5070.06500,5400.64300,400.25509,1167.99300,4141.76907,4440.65093,9408.91667,8676.50000,10378.80000,9286.55000,10305.07000,10357.60100,443.84462,1071.05100,9243.20097,9574.63236,0.455783,1.000000,2492160,3192992,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.069438e+10,9.350704e-11,0.780509,0,47,47,30,1
6,False,BUILD,sorted,100000,100000,0,128-4-8-0.50,128,4,8,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,4385.90333,3801.90000,5797.50000,4323.65000,5126.06500,5620.31000,457.89458,1296.66000,4214.94189,4556.86478,9512.67000,8826.40000,10085.20000,9523.95000,9974.38000,10054.05400,285.19503,530.10400,9406.18838,9619.15162,0.453977,1.000000,2491904,3203040,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.092925e+10,9.149759e-11,0.777981,0,48,48,30,1
7,False,BUILD,sorted,100000,100000,0,128-4-8-0.50,128,4,8,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,4163.74667,3586.90000,6296.40000,3983.30000,4830.06000,5882.01900,543.79653,1898.71900,3960.71250,4366.78083,9076.32667,8080.90000,11275.80000,8948.80000,10091.19000,10947.11400,717.84254,1998.31400,8808.30995,9344.34338,0.445121,1.000000,2492216,3203344,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.037696e+10,9.636737e-11,0.778004,0,49,49,30,1
8,False,BUILD,sorted,100000,100000,0,128-4-8-0.50,128,4,8,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,4096.81667,3544.60000,5200.90000,4008.70000,4801.02000,5119.96100,397.88671,1111.26100,3948.26001,4245.37332,8995.87333,7982.50000,10320.80000,8858.30000,9811.40000,10222.40300,531.00081,1364.10300,8797.61663,9194.13003,0.452536,1.000000,2492072,3203952,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.020956e+10,9.794739e-11,0.777812,0,50,50,30,1
9,False,BUILD,sorted,100000,100000,0,128-4-8-0.50,128,4,8,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,3993.15333,3586.60000,4845.70000,3923.45000,4628.85500,4814.67000,324.34483,891.22000,3872.05458,4114.25208,8930.88667,8114.10000,10620.40000,8719.65000,10333.58500,10537.31500,692.65020,1817.66500,8672.27587,9189.49746,0.449955,1.000000,2492072,3198664,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,9.951226e+09,1.004901e-10,0.779098,0,51,51,30,1
1,False,BUILD,sorted,10000,10000,0,128-4-5-0.50,128,4,5,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,324.83667,298.90000,525.10000,312.30000,365.06000,479.36700,41.91851,167.06700,309.18579,340.48754,745.28667,709.90000,804.70000,739.00000,798.23500,803.83000,26.11270,64.83000,735.53712,755.03621,0.422598,1.000000,249848,320864,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,8.115979e+07,1.232137e-08,0.778673,0,43,43,30,1
10,False,BUILD,sorted,10000,10000,0,128-4-5-0.50,128,4,5,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,424.99333,343.90000,575.30000,415.65000,527.87500,564.22200,46.47390,148.57200,407.64164,442.34502,904.04667,820.10000,1089.40000,887.65000,989.72000,1061.85000,57.87479,174.20000,882.43829,925.65504,0.468259,1.000000,249920,319592,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1.062143e+08,9.414925e-09,0.781997,0,52,52,30,1
2,False,BUILD,sorted,10000,10000,0,128-4-5-0.50,128,4,5,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,335.18000,300.90000,515.00000,322.20000,418.23500,494.20700,44.64719,172.00700,318.51034,351.84966,744.53667,703.20000,834.50000,737.95000,788.77500,823.91500,28.57877,85.96500,733.86638,755.20695,0.436615,1.000000,249872,320992,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,8.375210e+07,1.194000e-08,0.778437,0,44,44,30,1
3,False,BUILD,sorted,10000,10000,0,128-4-5-0.50,128,4,5,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,326.06667,300.70000,422.60000,317.85000,362.68000,405.69300,24.45519,87.84300,316.93598,335.19736,758.19000,718.50000,883.90000,748.85000,835.18000,871.54600,37.82369,122.69600,744.06799,772.31201,0.424451,1.000000,249872,320184,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,8.147493e+07,1.227371e-08,0.780401,0,45,45,30,1
4,False,BUILD,sorted,10000,10000,0,128-4-5-0.50,128,4,5,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,339.49000,303.30000,478.00000,320.20000,454.98500,472.46100,46.58448,152.26100,322.09702,356.88298,741.67333,699.90000,833.60000,734.10000,792.43500,823.97200,27.46545,89.87200,731.41872,751.92795,0.436180,1.000000,249864,320288,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,8.482633e+07,1.178879e-08,0.780123,0,46,46,30,1
5,False,BUILD,sorted,10000,10000,0,128-4-5-0.50,128,4,5,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,359.98667,315.80000,554.20000,340.15000,437.52000,527.46200,51.24998,187.31200,340.85176,379.12158,776.04333,725.70000,963.20000,774.35000,810.95500,921.15000,41.41301,146.80000,760.58120,791.50547,0.439272,1.000000,249816,319848,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,8.993043e+07,1.111971e-08,0.781046,0,47,47,30,1
6,False,BUILD,sorted,10000,10000,0,128-4-5-0.50,128,4,5,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,346.90667,308.20000,643.80000,328.90000,397.59000,577.07100,61.86832,248.17100,323.80725,370.00608,773.83667,724.20000,883.50000,764.00000,853.33500,875.49600,40.43556,111.49600,758.73948,788.93386,0.430497,1.000000,249928,320576,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,8.670169e+07,1.153380e-08,0.779622,0,48,48,30,1
7,False,BUILD,sorted,10000,10000,0,128-4-5-0.50,128,4,5,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,368.69000,338.20000,475.50000,365.15000,425.64000,468.45300,28.79464,103.30300,357.93911,379.44089,852.54333,799.80000,967.60000,844.50000,910.67500,955.59400,34.35882,111.09400,839.71498,865.37169,0.432386,1.000000,249864,319600,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,9.212236e+07,1.085513e-08,0.781802,0,49,49,30,1
8,False,BUILD,sorted,10000,10000,0,128-4-5-0.50,128,4,5,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,396.89667,345.50000,494.70000,388.00000,488.70000,494.26500,38.74588,106.26500,382.43034,411.36299,920.01667,843.50000,1095.90000,903.05000,1035.47500,1089.40400,60.90245,186.35400,897.27787,942.75546,0.429655,1.000000,249896,321456,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,9.918289e+07,1.008238e-08,0.777388,0,50,50,30,1
9,False,BUILD,sorted,10000,10000,0,128-4-5-0.50,128,4,5,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,390.12667,330.80000,656.40000,379.55000,448.66500,600.63300,57.12226,221.08300,368.79926,411.45408,877.92333,784.60000,1058.00000,868.05000,1018.17000,1049.50300,69.34175,181.45300,852.03361,903.81306,0.437244,1.000000,249928,320184,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,9.750358e+07,1.025603e-08,0.780576,0,51,51,30,1
1,False,BUILD,sorted,250000,250000,0,128-4-9-0.50,128,4,9,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,10314.93000,9480.80000,11649.60000,10266.50000,10985.43000,11460.20100,503.41780,1193.70100,10126.97181,10502.88819,22577.16000,20534.60000,25132.70000,22624.40000,24770.04500,25077.36800,1112.68695,2452.96800,22161.72252,22992.59748,0.453780,1.000000,6225480,8001704,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,6.421539e+10,1.557259e-11,0.778019,0,43,43,30,1
10,False,BUILD,sorted,250000,250000,0,128-4-9-0.50,128,4,9,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,10254.11000,9304.70000,11359.90000,10231.05000,11143.77000,11308.10600,547.14965,1077.05600,10049.82390,10458.39610,22222.31667,20305.70000,24618.50000,22317.15000,24265.39000,24537.21300,1072.68488,2220.06300,21821.81452,22622.81881,0.458439,1.000000,6225432,7998080,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,6.383626e+10,1.566508e-11,0.778366,0,52,52,30,1
2,False,BUILD,sorted,250000,250000,0,128-4-9-0.50,128,4,9,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,10861.12333,9393.30000,12826.50000,10696.05000,12247.23500,12663.95500,834.46647,1967.90500,10549.56342,11172.68325,22445.97000,20240.40000,25143.80000,22419.95000,24455.13500,24955.79300,1074.23803,2535.84300,22044.88797,22847.05203,0.477077,1.000000,6225056,7997640,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,6.761110e+10,1.479047e-11,0.778362,0,44,44,30,1
3,False,BUILD,sorted,250000,250000,0,128-4-9-0.50,128,4,9,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,10534.49000,9498.50000,11682.50000,10363.85000,11536.78500,11640.85600,603.64876,1277.00600,10309.10916,10759.87084,22308.26333,20690.40000,24717.30000,21993.10000,24162.52500,24597.58800,1058.23284,2604.48800,21913.15707,22703.36960,0.471232,1.000000,6225224,7999064,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,6.557956e+10,1.524865e-11,0.778244,0,45,45,30,1
4,False,BUILD,sorted,250000,250000,0,128-4-9-0.50,128,4,9,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,10407.95000,9067.20000,11435.10000,10285.35000,11341.94500,11418.51200,590.84194,1133.16200,10187.35076,10628.54924,22224.77000,20537.60000,24338.00000,22108.85000,23550.87000,24124.27000,968.39220,2015.42000,21863.20701,22586.33299,0.465214,1.000000,6225272,7994872,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,6.479232e+10,1.543393e-11,0.778658,0,46,46,30,1
5,False,BUILD,sorted,250000,250000,0,128-4-9-0.50,128,4,9,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,10635.76000,9252.30000,11909.20000,10712.15000,11683.16500,11854.39000,694.96234,1142.24000,10376.28594,10895.23406,22857.78000,20915.10000,26503.60000,22643.10000,25152.51000,26202.89900,1328.76130,3559.79900,22361.66809,23353.89191,0.473087,1.000000,6225344,7984040,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,6.621126e+10,1.510317e-11,0.779724,0,47,47,30,1
6,False,BUILD,sorted,250000,250000,0,128-4-9-0.50,128,4,9,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,10519.80000,9696.10000,11987.30000,10451.35000,11585.22000,11898.67600,591.83460,1447.32600,10298.83014,10740.76986,22299.90000,20691.30000,24311.60000,22448.00000,23479.20500,24104.27900,776.63696,1656.27900,22009.93155,22589.86845,0.465580,1.000000,6224960,8000992,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,6.548533e+10,1.527059e-11,0.778024,0,48,48,30,1
7,False,BUILD,sorted,250000,250000,0,128-4-9-0.50,128,4,9,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,10635.48000,9765.60000,12509.70000,10370.65000,11950.13000,12405.96700,650.10903,2035.31700,10392.75256,10878.20744,22784.65333,21307.50000,26178.50000,22455.70000,25573.41500,26116.73000,1195.83944,3661.03000,22338.16969,23231.13698,0.461827,1.000000,6225768,8003384,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,6.621403e+10,1.510254e-11,0.777892,0,49,49,30,1
8,False,BUILD,sorted,250000,250000,0,128-4-9-0.50,128,4,9,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,10450.02000,9376.10000,11701.70000,10373.05000,11615.26500,11690.24500,632.78747,1317.19500,10213.75981,10686.28019,22425.76333,20748.00000,24301.90000,22336.30000,23788.22500,24160.17700,867.34457,1823.87700,22101.92791,22749.59876,0.464403,1.000000,6225160,8002480,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,6.505305e+10,1.537207e-11,0.777904,0,50,50,30,1
9,False,BUILD,sorted,250000,250000,0,128-4-9-0.50,128,4,9,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,10562.66333,9598.80000,13809.80000,10525.45000,11485.67500,13189.11300,780.19079,2663.66300,10271.36802,10853.95865,22811.05667,20852.30000,26812.00000,22858.00000,24098.30000,26057.13000,1150.11956,3199.13000,22381.64319,23240.47015,0.460471,1.000000,6225248,7993032,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,6.575520e+10,1.520792e-11,0.778834,0,51,51,30,1
1,False,BUILD,sorted,500000,500000,0,128-4-10-0.50,128,4,10,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,20983.47000,19225.20000,23515.30000,20860.15000,22765.76500,23343.12700,1064.63812,2482.97700,20585.97223,21380.96777,46072.32333,42511.20000,51850.20000,45942.20000,50173.45000,51660.30800,2274.37731,5718.10800,45223.15225,46921.49442,0.454052,1.000000,12450552,16006248,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,2.612558e+11,3.827666e-12,0.777856,0,43,43,30,1
10,False,BUILD,sorted,500000,500000,0,128-4-10-0.50,128,4,10,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,26023.77000,22550.40000,31167.60000,25791.55000,29218.74500,30754.58200,1981.22917,4963.03200,25284.04994,26763.49006,59970.91667,53177.30000,74035.90000,60258.75000,66380.30000,72004.74000,4626.76412,11745.99000,58243.44854,61698.38480,0.428013,1.000000,12449968,15999760,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,3.239951e+11,3.086466e-12,0.778135,0,52,52,30,1
2,False,BUILD,sorted,500000,500000,0,128-4-10-0.50,128,4,10,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,21700.18667,18976.00000,26715.10000,21458.90000,23727.45500,25863.57300,1593.32721,4404.67300,21105.29531,22295.07802,46997.01000,41791.80000,54389.50000,46284.25000,52555.93500,54041.21000,3001.58820,7756.96000,45876.32439,48117.69561,0.463633,1.000000,12449728,16000808,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,2.701614e+11,3.701491e-12,0.778069,0,44,44,30,1
3,False,BUILD,sorted,500000,500000,0,128-4-10-0.50,128,4,10,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,32541.48000,21029.80000,73442.20000,28738.65000,54612.12000,68347.45100,12148.88293,39608.80100,28005.52192,37077.43808,68740.52667,44568.50000,137073.80000,67312.65000,104648.37500,131357.11700,20794.48446,64044.46700,60976.61040,76504.44293,0.426943,1.000000,12450024,16005528,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,4.051422e+11,2.468269e-12,0.777858,0,45,45,30,1
4,False,BUILD,sorted,500000,500000,0,128-4-10-0.50,128,4,10,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,26661.08000,22945.60000,36815.50000,26252.30000,30096.30500,34893.69900,2804.17686,8641.39900,25614.10072,27708.05928,60207.56667,50792.80000,73756.70000,59947.10000,70556.45500,73506.45900,5313.86460,13559.35900,58223.55981,62191.57352,0.437924,1.000000,12450032,15997072,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,3.319313e+11,3.012672e-12,0.778269,0,46,46,30,1
5,False,BUILD,sorted,500000,500000,0,128-4-10-0.50,128,4,10,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,28292.09667,23752.60000,39588.40000,27971.00000,33254.35500,37758.84800,3267.03929,9787.84800,27072.30112,29511.89221,60989.07667,52564.80000,71148.60000,61839.15000,67408.82500,70278.80300,4560.73745,8439.65300,59286.26053,62691.89280,0.452319,1.000000,12450232,15984984,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,3.522432e+11,2.838948e-12,0.778870,0,47,47,30,1
6,False,BUILD,sorted,500000,500000,0,128-4-10-0.50,128,4,10,0.500000,1000,2500,0.300000,0.250000,0.500000,0.300000,0.300000,0.250000,5,0.950000,0.080000,4,26474.19667,22420.40000,34179.00000,26505.50000,29293.59000,32844.42000,2386.68329,6338.92000,25583.09454,27365.29879,60393.38000,51823.90000,72258.90000,60380.85000,65801.57000,70396.11400,4094.71194,10015.26400,58864.56111,61922.19889,0.438972,1.000000,12449520,15989120,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,3.295910e+11,3.034063e-12,0.778624,0,48,48,30,1
