run,discarded,section,pattern,n,nops,param_set,label,segment_size,shortcuts_per_junction,max_skip_level,level_probability,local_interval,sub_interval,t_j,soft_pct,hard_pct,flagged_ratio_limit,min_seg_len_pct,max_suboptimal_segments,min_suboptimal_events_before_global,emergency_hard_segment_ratio,stop_crash_local_sub,block_size,jli_avg_us,jli_min_us,jli_max_us,jli_p50_us,jli_p95_us,jli_p99_us,jli_stddev_us,jli_jitter_us,jli_ci_lo_us,jli_ci_hi_us,sl_avg_us,sl_min_us,sl_max_us,sl_p50_us,sl_p95_us,sl_p99_us,sl_stddev_us,sl_jitter_us,sl_ci_lo_us,sl_ci_hi_us,ratio,win_rate,jli_mem_bytes,sl_mem_bytes,jli_steps_avg,jli_steps_p99,jli_dissolve_rate,jli_rebuild_rate,jli_local_scan,jli_sub_scan,jli_local_rebuild,jli_sub_rebuild,jli_global_rebuild,jli_rebuild_node_touches,jli_effective_cost,jli_efficiency,mem_ratio,repetition,seed,base_seed,repetitions_count,eval_id
2,False,STATIC,sequential,100000,28571,0,256-16-5-0.50,256,16,5,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.19570,0.12616,0.23385,0.19580,0.22955,0.23376,0.01944,0.03796,0.18844,0.20295,0.19488,0.13242,0.22011,0.19566,0.21508,0.21939,0.01613,0.02374,0.18886,0.20091,1.000716,0.433333,2480960,3206392,14.61,23.00,0.000000,0.000000,0,0,0,0,0,0,4.855159e+05,2.059665e-06,0.773754,0,44,44,30,1
3,False,STATIC,sequential,100000,28571,0,256-16-5-0.50,256,16,5,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.18602,0.16182,0.22346,0.17645,0.21748,0.22176,0.01887,0.04531,0.17897,0.19306,0.20472,0.19053,0.22682,0.19859,0.22411,0.22607,0.01132,0.02748,0.20049,0.20895,0.888525,0.933333,2480952,3204768,14.09,22.00,0.000000,0.000000,0,0,0,0,0,0,4.615032e+05,2.166832e-06,0.774144,0,45,45,30,1
4,False,STATIC,sequential,100000,28571,0,256-16-5-0.50,256,16,5,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.20360,0.17995,0.23500,0.19787,0.23244,0.23468,0.01449,0.03681,0.19819,0.20901,0.20085,0.18606,0.22412,0.19885,0.21644,0.22230,0.00861,0.02345,0.19763,0.20407,0.995045,0.533333,2480960,3198016,15.25,24.00,0.000000,0.000000,0,0,0,0,0,0,5.051253e+05,1.979707e-06,0.775781,0,46,46,30,1
5,False,STATIC,sequential,100000,28571,0,256-16-5-0.50,256,16,5,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.19159,0.15461,0.22413,0.18502,0.21993,0.22330,0.01916,0.03828,0.18443,0.19874,0.20537,0.18596,0.22856,0.20022,0.22801,0.22855,0.01365,0.02833,0.20027,0.21047,0.924079,0.900000,2480840,3197568,15.83,26.00,0.000000,0.000000,0,0,0,0,0,0,4.752919e+05,2.103970e-06,0.775852,0,47,47,30,1
6,False,STATIC,sequential,100000,28571,0,256-16-5-0.50,256,16,5,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.17372,0.14619,0.20236,0.16376,0.20031,0.20215,0.01757,0.03839,0.16716,0.18028,0.20325,0.16660,0.23035,0.20022,0.22827,0.23009,0.01486,0.02988,0.19770,0.20880,0.817939,0.933333,2480896,3203760,15.48,25.00,0.000000,0.000000,0,0,0,0,0,0,4.309904e+05,2.320237e-06,0.774370,0,48,48,30,1
7,False,STATIC,sequential,100000,28571,0,256-16-5-0.50,256,16,5,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.17611,0.15866,0.21076,0.16951,0.20533,0.20949,0.01675,0.03998,0.16986,0.18237,0.19490,0.17181,0.21924,0.19213,0.21719,0.21876,0.01019,0.02663,0.19110,0.19871,0.882271,0.866667,2480928,3195752,14.64,24.00,0.000000,0.000000,0,0,0,0,0,0,4.369256e+05,2.288719e-06,0.776321,0,49,49,30,1
8,False,STATIC,sequential,100000,28571,0,256-16-5-0.50,256,16,5,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.18831,0.13955,0.21748,0.18353,0.21644,0.21724,0.02305,0.03370,0.17970,0.19691,0.19684,0.13711,0.22275,0.19710,0.22103,0.22247,0.02188,0.02537,0.18867,0.20501,0.931188,0.666667,2480960,3193248,14.28,23.00,0.000000,0.000000,0,0,0,0,0,0,4.671828e+05,2.140490e-06,0.776939,0,50,50,30,1
9,False,STATIC,sequential,100000,28571,0,256-16-5-0.50,256,16,5,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.17018,0.13464,0.21035,0.16370,0.20384,0.20851,0.01894,0.04481,0.16311,0.17726,0.20364,0.14042,0.23499,0.19958,0.22798,0.23318,0.01916,0.03360,0.19649,0.21079,0.820259,0.966667,2480904,3198176,15.32,25.00,0.000000,0.000000,0,0,0,0,0,0,4.222110e+05,2.368484e-06,0.775725,0,51,51,30,1
1,False,STATIC,sequential,250000,71428,0,256-16-6-0.50,256,16,6,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.19677,0.14383,0.23012,0.19104,0.22722,0.22940,0.01851,0.03836,0.18985,0.20368,0.21087,0.18938,0.23052,0.20358,0.23015,0.23046,0.01206,0.02687,0.20637,0.21537,0.938390,0.833333,6198584,8001816,14.76,23.00,0.000000,0.000000,0,0,0,0,0,0,1.219674e+06,8.198909e-07,0.774647,0,43,43,30,1
10,False,STATIC,sequential,250000,71428,0,256-16-6-0.50,256,16,6,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.21229,0.16088,0.23775,0.21394,0.23710,0.23762,0.01800,0.02368,0.20557,0.21901,0.20795,0.15588,0.23680,0.20753,0.22427,0.23328,0.01507,0.02574,0.20232,0.21357,1.030852,0.433333,6198632,7995464,14.73,24.00,0.000000,0.000000,0,0,0,0,0,0,1.315906e+06,7.599326e-07,0.775269,0,52,52,30,1
2,False,STATIC,sequential,250000,71428,0,256-16-6-0.50,256,16,6,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.22018,0.16740,0.24267,0.22209,0.24133,0.24242,0.01816,0.02033,0.21340,0.22696,0.21210,0.16497,0.24232,0.21729,0.23293,0.24000,0.01862,0.02270,0.20515,0.21905,1.022074,0.366667,6198624,8009080,15.08,24.00,0.000000,0.000000,0,0,0,0,0,0,1.364821e+06,7.326966e-07,0.773950,0,44,44,30,1
3,False,STATIC,sequential,250000,71428,0,256-16-6-0.50,256,16,6,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.21502,0.19021,0.23372,0.21449,0.22840,0.23228,0.01106,0.01778,0.21089,0.21914,0.21758,0.19132,0.24109,0.21834,0.23536,0.24026,0.01103,0.02193,0.21346,0.22170,0.982383,0.566667,6198640,8004168,14.92,24.00,0.000000,0.000000,0,0,0,0,0,0,1.332807e+06,7.502961e-07,0.774427,0,45,45,30,1
4,False,STATIC,sequential,250000,71428,0,256-16-6-0.50,256,16,6,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.25455,0.22282,0.28295,0.25576,0.27266,0.28016,0.01481,0.02440,0.24902,0.26008,0.21721,0.19571,0.23286,0.21959,0.23151,0.23248,0.01065,0.01289,0.21323,0.22119,1.164735,0.000000,6198688,7994424,16.21,26.00,0.000000,0.000000,0,0,0,0,0,0,1.577873e+06,6.337647e-07,0.775376,0,46,46,30,1
5,False,STATIC,sequential,250000,71428,0,256-16-6-0.50,256,16,6,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.20602,0.16720,0.22881,0.21010,0.22702,0.22848,0.01597,0.01838,0.20005,0.21198,0.21355,0.18302,0.23318,0.21726,0.22826,0.23186,0.01197,0.01460,0.20908,0.21802,0.967027,0.700000,6198520,7997680,16.05,26.00,0.000000,0.000000,0,0,0,0,0,0,1.276994e+06,7.830889e-07,0.775040,0,47,47,30,1
6,False,STATIC,sequential,250000,71428,0,256-16-6-0.50,256,16,6,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.19825,0.17189,0.22070,0.20291,0.21890,0.22046,0.01569,0.01754,0.19239,0.20411,0.21428,0.19106,0.23788,0.21469,0.22882,0.23550,0.01118,0.02081,0.21011,0.21846,0.945164,0.833333,6198544,8007120,16.52,26.00,0.000000,0.000000,0,0,0,0,0,0,1.228867e+06,8.137577e-07,0.774129,0,48,48,30,1
7,False,STATIC,sequential,250000,71428,0,256-16-6-0.50,256,16,6,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.19841,0.16196,0.25751,0.19343,0.22026,0.24702,0.01883,0.05359,0.19138,0.20544,0.21258,0.19867,0.22652,0.21153,0.22593,0.22647,0.00810,0.01494,0.20955,0.21560,0.914428,0.800000,6198560,7990416,15.34,25.00,0.000000,0.000000,0,0,0,0,0,0,1.229880e+06,8.130872e-07,0.775749,0,49,49,30,1
8,False,STATIC,sequential,250000,71428,0,256-16-6-0.50,256,16,6,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.21650,0.18653,0.23874,0.22056,0.23416,0.23753,0.01528,0.01697,0.21079,0.22220,0.21173,0.16551,0.22892,0.21363,0.22826,0.22878,0.01462,0.01516,0.20628,0.21719,1.032480,0.366667,6198608,7986088,15.08,24.00,0.000000,0.000000,0,0,0,0,0,0,1.341974e+06,7.451708e-07,0.776176,0,50,50,30,1
9,False,STATIC,sequential,250000,71428,0,256-16-6-0.50,256,16,6,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.17760,0.11433,0.21586,0.18860,0.20362,0.21321,0.02845,0.02461,0.16698,0.18823,0.19823,0.13326,0.24620,0.20741,0.23082,0.24348,0.02784,0.03607,0.18783,0.20862,0.909305,0.733333,6198592,7994432,15.71,25.00,0.000000,0.000000,0,0,0,0,0,0,1.100895e+06,9.083522e-07,0.775364,0,51,51,30,1
1,False,STATIC,sequential,500000,142857,0,256-12-7-0.50,256,12,7,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.25442,0.21584,0.31299,0.25310,0.28418,0.30705,0.01953,0.05395,0.24713,0.26171,0.21840,0.19516,0.25540,0.21643,0.24366,0.25224,0.01332,0.03581,0.21343,0.22337,1.169424,0.000000,12336208,15994752,20.09,41.00,0.000000,0.000000,0,0,0,0,0,0,3.138628e+06,3.186105e-07,0.771266,0,43,43,30,1
10,False,STATIC,sequential,500000,142857,0,256-12-7-0.50,256,12,7,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.26147,0.22552,0.58894,0.23949,0.36774,0.52680,0.07029,0.28731,0.23523,0.28772,0.21846,0.19159,0.40216,0.20313,0.32678,0.39207,0.04777,0.18894,0.20062,0.23630,1.178998,0.066667,12336448,15994544,20.90,42.00,0.000000,0.000000,0,0,0,0,0,0,3.225645e+06,3.100155e-07,0.771291,0,52,52,30,1
2,False,STATIC,sequential,500000,142857,0,256-12-7-0.50,256,12,7,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.25684,0.21957,0.29991,0.25298,0.28928,0.29748,0.01865,0.04449,0.24988,0.26380,0.21428,0.18804,0.41554,0.20674,0.22413,0.36058,0.03908,0.15385,0.19969,0.22887,1.223703,0.033333,12336472,16001336,19.86,40.00,0.000000,0.000000,0,0,0,0,0,0,3.168490e+06,3.156078e-07,0.770965,0,44,44,30,1
3,False,STATIC,sequential,500000,142857,0,256-12-7-0.50,256,12,7,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.25477,0.21254,0.28364,0.25874,0.27467,0.28131,0.01507,0.02257,0.24914,0.26040,0.21139,0.18572,0.25171,0.21275,0.22541,0.24527,0.01238,0.03252,0.20677,0.21601,1.216212,0.000000,12336320,15991384,20.02,40.00,0.000000,0.000000,0,0,0,0,0,0,3.142934e+06,3.181740e-07,0.771435,0,45,45,30,1
4,False,STATIC,sequential,500000,142857,0,256-12-7-0.50,256,12,7,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.29408,0.25524,0.44532,0.29212,0.32196,0.41095,0.03406,0.11883,0.28137,0.30680,0.21041,0.14856,0.23505,0.21844,0.23275,0.23493,0.02180,0.01650,0.20227,0.21855,1.337348,0.000000,12336496,15995752,21.09,42.00,0.000000,0.000000,0,0,0,0,0,0,3.627931e+06,2.756392e-07,0.771236,0,46,46,30,1
5,False,STATIC,sequential,500000,142857,0,256-12-7-0.50,256,12,7,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.22529,0.13298,0.27191,0.22705,0.25333,0.26780,0.02379,0.04075,0.21640,0.23417,0.21603,0.12965,0.35439,0.21430,0.24943,0.32658,0.03538,0.11228,0.20282,0.22924,1.059485,0.333333,12336272,15997592,19.96,40.00,0.000000,0.000000,0,0,0,0,0,0,2.779190e+06,3.598171e-07,0.771133,0,47,47,30,1
6,False,STATIC,sequential,500000,142857,0,256-12-7-0.50,256,12,7,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.25896,0.20824,0.44935,0.23976,0.40399,0.43918,0.06118,0.19943,0.23612,0.28180,0.23120,0.19132,0.50940,0.21422,0.32462,0.46782,0.06191,0.25360,0.20808,0.25431,1.119236,0.100000,12336376,16014144,20.15,41.00,0.000000,0.000000,0,0,0,0,0,0,3.194666e+06,3.130218e-07,0.770343,0,48,48,30,1
7,False,STATIC,sequential,500000,142857,0,256-12-7-0.50,256,12,7,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.24785,0.20373,0.41050,0.23914,0.34513,0.39938,0.04268,0.16024,0.23192,0.26379,0.20454,0.16397,0.32802,0.19853,0.23310,0.30507,0.02668,0.10654,0.19458,0.21450,1.204567,0.066667,12336256,15984632,20.02,41.00,0.000000,0.000000,0,0,0,0,0,0,3.057593e+06,3.270547e-07,0.771757,0,49,49,30,1
8,False,STATIC,sequential,500000,142857,0,256-12-7-0.50,256,12,7,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.26010,0.22549,0.40651,0.23982,0.34807,0.38971,0.04245,0.14989,0.24425,0.27595,0.22011,0.18540,0.38397,0.20597,0.29473,0.36445,0.04022,0.15848,0.20510,0.23513,1.164328,0.066667,12336288,15987064,20.99,42.00,0.000000,0.000000,0,0,0,0,0,0,3.208682e+06,3.116544e-07,0.771642,0,50,50,30,1
9,False,STATIC,sequential,500000,142857,0,256-12-7-0.50,256,12,7,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.22375,0.20995,0.35189,0.21605,0.26382,0.33364,0.02810,0.11759,0.21326,0.23424,0.21539,0.16858,0.33347,0.20488,0.29313,0.32784,0.03465,0.12296,0.20245,0.22833,1.054537,0.133333,12336592,15998920,19.38,39.00,0.000000,0.000000,0,0,0,0,0,0,2.760327e+06,3.622760e-07,0.771089,0,51,51,30,1
1,False,STATIC,sequential,50000,14285,0,256-16-4-0.50,256,16,4,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.11742,0.05691,0.26326,0.08274,0.24894,0.26069,0.06911,0.17795,0.09162,0.14322,0.13821,0.07014,0.30405,0.10350,0.30082,0.30378,0.07876,0.20029,0.10880,0.16761,0.799452,0.900000,1240600,1602968,13.98,22.00,0.000000,0.000000,0,0,0,0,0,0,1.456708e+05,6.864792e-06,0.773939,0,43,43,30,1
10,False,STATIC,sequential,50000,14285,0,256-16-4-0.50,256,16,4,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.18402,0.14087,0.20867,0.18734,0.20351,0.20721,0.01648,0.01988,0.17787,0.19018,0.21438,0.18205,0.22860,0.21710,0.22723,0.22829,0.01171,0.01119,0.21001,0.21875,0.862896,1.000000,1240608,1597152,13.45,21.00,0.000000,0.000000,0,0,0,0,0,0,2.283017e+05,4.380169e-06,0.776763,0,52,52,30,1
2,False,STATIC,sequential,50000,14285,0,256-16-4-0.50,256,16,4,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.08978,0.05924,0.18942,0.07489,0.17662,0.18825,0.03757,0.11336,0.07575,0.10380,0.09734,0.06524,0.21693,0.08243,0.18620,0.21140,0.03975,0.12896,0.08250,0.11218,0.908454,0.933333,1240600,1603696,13.98,22.00,0.000000,0.000000,0,0,0,0,0,0,1.113752e+05,8.978658e-06,0.773588,0,44,44,30,1
3,False,STATIC,sequential,50000,14285,0,256-16-4-0.50,256,16,4,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.09136,0.05786,0.17895,0.07568,0.15642,0.17315,0.03543,0.09747,0.07813,0.10459,0.10822,0.06939,0.20134,0.09167,0.17864,0.19587,0.04025,0.10420,0.09319,0.12325,0.825614,0.966667,1240608,1601808,13.92,22.00,0.000000,0.000000,0,0,0,0,0,0,1.133407e+05,8.822955e-06,0.774505,0,45,45,30,1
4,False,STATIC,sequential,50000,14285,0,256-16-4-0.50,256,16,4,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.18436,0.13084,0.21406,0.18254,0.21091,0.21337,0.02167,0.03084,0.17627,0.19245,0.19862,0.18311,0.22349,0.19674,0.22158,0.22326,0.01337,0.02652,0.19363,0.20361,0.927822,0.766667,1240632,1598456,13.98,22.00,0.000000,0.000000,0,0,0,0,0,0,2.287247e+05,4.372068e-06,0.776144,0,46,46,30,1
5,False,STATIC,sequential,50000,14285,0,256-16-4-0.50,256,16,4,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.16844,0.12992,0.20373,0.16837,0.20110,0.20326,0.02174,0.03490,0.16032,0.17656,0.19188,0.14828,0.21821,0.19192,0.21765,0.21821,0.02229,0.02629,0.18356,0.20020,0.877261,0.900000,1240560,1600264,13.98,22.00,0.000000,0.000000,0,0,0,0,0,0,2.089583e+05,4.785644e-06,0.775222,0,47,47,30,1
6,False,STATIC,sequential,50000,14285,0,256-16-4-0.50,256,16,4,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.17547,0.14596,0.20089,0.18220,0.18943,0.19759,0.01630,0.01539,0.16938,0.18156,0.20612,0.18241,0.23157,0.21042,0.22223,0.22929,0.01250,0.01887,0.20146,0.21079,0.865878,0.966667,1240560,1600992,13.98,22.00,0.000000,0.000000,0,0,0,0,0,0,2.176806e+05,4.593887e-06,0.774870,0,48,48,30,1
7,False,STATIC,sequential,50000,14285,0,256-16-4-0.50,256,16,4,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.16648,0.13175,0.19392,0.17204,0.18936,0.19281,0.01745,0.02077,0.15997,0.17300,0.19635,0.16756,0.22281,0.19482,0.21666,0.22106,0.01466,0.02624,0.19088,0.20182,0.883076,0.933333,1240576,1597896,13.85,22.00,0.000000,0.000000,0,0,0,0,0,0,2.065343e+05,4.841812e-06,0.776381,0,49,49,30,1
8,False,STATIC,sequential,50000,14285,0,256-16-4-0.50,256,16,4,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.16550,0.08246,0.20811,0.17921,0.19599,0.20484,0.03436,0.02563,0.15267,0.17833,0.19066,0.11761,0.22911,0.20365,0.21800,0.22614,0.03235,0.02249,0.17858,0.20274,0.879999,0.866667,1240592,1597592,13.85,22.00,0.000000,0.000000,0,0,0,0,0,0,2.053188e+05,4.870475e-06,0.776539,0,50,50,30,1
9,False,STATIC,sequential,50000,14285,0,256-16-4-0.50,256,16,4,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,24,0.16450,0.14309,0.19281,0.16515,0.18555,0.19074,0.01474,0.02560,0.15900,0.17000,0.18975,0.15667,0.22578,0.18617,0.21897,0.22407,0.01725,0.03791,0.18331,0.19619,0.887080,0.933333,1240560,1598952,13.92,22.00,0.000000,0.000000,0,0,0,0,0,0,2.040728e+05,4.900213e-06,0.775858,0,51,51,30,1
1,False,STATIC,zipfian,1000000,285714,0,256-24-8-0.50,256,24,8,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.56018,0.27804,0.99251,0.61749,0.87622,0.98611,0.19766,0.36862,0.48638,0.63398,0.58135,0.29730,0.94867,0.64751,0.83368,0.91557,0.19332,0.26806,0.50917,0.65353,0.953642,0.633333,25047352,31996696,12.14,26.00,0.000000,0.000000,0,0,0,0,0,0,1.403105e+07,7.127049e-08,0.782811,0,43,43,30,1
10,False,STATIC,zipfian,1000000,285714,0,256-24-8-0.50,256,24,8,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.62013,0.29399,1.39394,0.62965,1.05263,1.30983,0.25565,0.68018,0.52468,0.71558,0.60339,0.31218,1.13872,0.62343,0.99419,1.11134,0.22283,0.48791,0.52019,0.68659,1.009984,0.433333,25047680,31978080,12.25,27.00,0.000000,0.000000,0,0,0,0,0,0,1.553289e+07,6.437953e-08,0.783277,0,52,52,30,1
2,False,STATIC,zipfian,1000000,285714,0,256-24-8-0.50,256,24,8,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.55322,0.29402,0.91658,0.60831,0.81741,0.88857,0.18266,0.28026,0.48502,0.62142,0.54952,0.27956,0.95011,0.62004,0.85816,0.92570,0.19410,0.30566,0.47705,0.62200,0.981076,0.466667,25047664,32008688,12.04,25.00,0.000000,0.000000,0,0,0,0,0,0,1.385688e+07,7.216633e-08,0.782527,0,44,44,30,1
3,False,STATIC,zipfian,1000000,285714,0,256-24-8-0.50,256,24,8,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.48855,0.27749,0.77936,0.48273,0.75967,0.77427,0.15227,0.29153,0.43169,0.54540,0.52215,0.30751,0.82655,0.53175,0.80486,0.82647,0.15208,0.29472,0.46537,0.57893,0.907818,0.666667,25047280,31993184,12.24,27.00,0.000000,0.000000,0,0,0,0,0,0,1.223673e+07,8.172116e-08,0.782894,0,45,45,30,1
4,False,STATIC,zipfian,1000000,285714,0,256-24-8-0.50,256,24,8,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.53613,0.31498,0.91521,0.48066,0.80834,0.88562,0.18243,0.40496,0.46802,0.60424,0.56995,0.28879,1.26445,0.50509,1.10870,1.25040,0.24860,0.74530,0.47713,0.66277,0.951620,0.433333,25047544,31989336,12.26,26.00,0.000000,0.000000,0,0,0,0,0,0,1.342872e+07,7.446725e-08,0.782997,0,46,46,30,1
5,False,STATIC,zipfian,1000000,285714,0,256-24-8-0.50,256,24,8,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.64461,0.35860,1.25869,0.58950,0.98723,1.18657,0.20637,0.59707,0.56756,0.72167,0.60881,0.35455,0.96387,0.61031,0.84185,0.93625,0.13722,0.32594,0.55758,0.66005,0.965894,0.500000,25047200,31986512,12.18,26.00,0.000000,0.000000,0,0,0,0,0,0,1.614579e+07,6.193564e-08,0.783055,0,47,47,30,1
6,False,STATIC,zipfian,1000000,285714,0,256-24-8-0.50,256,24,8,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.52266,0.27291,0.88976,0.53586,0.71273,0.83900,0.17619,0.30314,0.45687,0.58844,0.56831,0.29500,0.92513,0.59425,0.79896,0.89065,0.18143,0.29640,0.50057,0.63605,0.901739,0.600000,25047320,32003544,12.21,26.00,0.000000,0.000000,0,0,0,0,0,0,1.309121e+07,7.638714e-08,0.782642,0,48,48,30,1
7,False,STATIC,zipfian,1000000,285714,0,256-24-8-0.50,256,24,8,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.58280,0.28959,0.95733,0.63412,0.83154,0.92250,0.16813,0.28838,0.52003,0.64558,0.58003,0.33428,0.82629,0.63743,0.75050,0.80862,0.14476,0.17119,0.52598,0.63408,0.994813,0.366667,25047296,32001824,12.29,27.00,0.000000,0.000000,0,0,0,0,0,0,1.459764e+07,6.850424e-08,0.782683,0,49,49,30,1
8,False,STATIC,zipfian,1000000,285714,0,256-24-8-0.50,256,24,8,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.57343,0.31635,1.14646,0.61135,0.78007,1.04057,0.19283,0.42923,0.50143,0.64543,0.60083,0.28712,1.12342,0.66238,0.85625,1.07021,0.19947,0.40782,0.52636,0.67531,0.922947,0.533333,25047144,31994888,12.33,27.00,0.000000,0.000000,0,0,0,0,0,0,1.436277e+07,6.962446e-08,0.782848,0,50,50,30,1
9,False,STATIC,zipfian,1000000,285714,0,256-24-8-0.50,256,24,8,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.58776,0.28138,1.36742,0.63407,0.95600,1.26222,0.24056,0.62815,0.49794,0.67757,0.58567,0.30091,0.88304,0.65853,0.77503,0.85741,0.17477,0.19888,0.52042,0.65092,0.962866,0.566667,25047496,32001152,12.07,26.00,0.000000,0.000000,0,0,0,0,0,0,1.472181e+07,6.792644e-08,0.782706,0,51,51,30,1
1,False,STATIC,zipfian,100000,28571,0,256-32-5-0.50,256,32,5,0.500000,1050,1700,0.212000,0.212000,0.462857,0.291429,0.199000,0.300000,4,0.869430,0.051000,16,0.13645,0.12814,0.15526,0.13505,0.14704,0.15289,0.00679,0.01784,0.13392,0.13899,0.16125,0.15042,0.19253,0.15772,0.17750,0.18862,0.01003,0.03089,0.15751,0.16500,0.856268,1.000000,2530952,3196864,10.25,17.00,0.000000,0.000000,0,0,0,0,0,0,3.453535e+05,2.895584e-06,0.791698,0,43,43,30,1
